2023-04-17 19:45:37,317 INFO    StreamThr :14943 [internal.py:wandb_internal():88] W&B internal server running at pid: 14943, started at: 2023-04-17 19:45:37.315092
2023-04-17 19:45:38,815 INFO    Thread-240:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/conda-environment.yaml
2023-04-17 19:45:38,815 INFO    Thread-240:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/wandb-summary.json
2023-04-17 19:45:38,815 INFO    Thread-240:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/requirements.txt
2023-04-17 19:45:39,356 DEBUG   HandlerThread:14943 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-17 19:45:39,356 INFO    HandlerThread:14943 [system_monitor.py:probe():183] Finished publishing system info
2023-04-17 19:45:39,357 DEBUG   SenderThread:14943 [sender.py:send():303] send: files
2023-04-17 19:45:39,357 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2023-04-17 19:45:39,361 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: stop_status
2023-04-17 19:45:39,362 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: stop_status
2023-04-17 19:45:39,515 DEBUG   SenderThread:14943 [sender.py:send():303] send: telemetry
2023-04-17 19:45:39,636 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: log_artifact
2023-04-17 19:45:39,636 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: log_artifact
2023-04-17 19:45:39,819 INFO    Thread-240:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/conda-environment.yaml
2023-04-17 19:45:39,819 INFO    Thread-240:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/output.log
2023-04-17 19:45:39,819 INFO    Thread-240:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/wandb-metadata.json
2023-04-17 19:45:39,891 INFO    Thread-243:14943 [upload_job.py:push():143] Uploaded file /var/folders/nm/0bj88r1s27zgjf_kjcfv1gqh0000gn/T/tmp24nylyvdwandb/3kg7qh3a-wandb-metadata.json
2023-04-17 19:45:40,700 INFO    StreamThr :14943 [internal.py:wandb_internal():88] W&B internal server running at pid: 14943, started at: 2023-04-17 19:45:40.699699
2023-04-17 19:45:40,701 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: status
2023-04-17 19:45:40,702 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: status
2023-04-17 19:45:40,702 DEBUG   SenderThread:14943 [sender.py:send():303] send: header
2023-04-17 19:45:40,702 INFO    WriterThread:14943 [datastore.py:open_for_write():75] open: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/run-14ew2vab.wandb
2023-04-17 19:45:40,716 DEBUG   SenderThread:14943 [sender.py:send():303] send: run
2023-04-17 19:45:40,991 DEBUG   SenderThread:14943 [sender.py:send():303] send: stats
2023-04-17 19:45:41,210 INFO    Thread-252:14943 [upload_job.py:push():98] Skipped uploading /Users/christoszacharopoulos/.cache/wandb/artifacts/obj/md5/35/cdc8b809d860a0f013ef8f1c98d416
2023-04-17 19:45:41,219 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: check_version
2023-04-17 19:45:41,220 INFO    SenderThread:14943 [dir_watcher.py:__init__():216] watching files in: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files
2023-04-17 19:45:41,222 INFO    SenderThread:14943 [sender.py:_start_run_threads():928] run started: 14ew2vab with start time 1681753540.699792
2023-04-17 19:45:41,222 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:41,223 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:41,223 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: check_version
2023-04-17 19:45:41,298 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: run_start
2023-04-17 19:45:41,300 DEBUG   HandlerThread:14943 [system_info.py:__init__():31] System info init
2023-04-17 19:45:41,300 DEBUG   HandlerThread:14943 [system_info.py:__init__():46] System info init done
2023-04-17 19:45:41,300 INFO    HandlerThread:14943 [system_monitor.py:start():150] Starting system monitor
2023-04-17 19:45:41,300 INFO    SystemMonitor:14943 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-04-17 19:45:41,301 INFO    HandlerThread:14943 [system_monitor.py:probe():168] Collecting system info
2023-04-17 19:45:41,302 INFO    SystemMonitor:14943 [interfaces.py:start():168] Started cpu
2023-04-17 19:45:41,302 DEBUG   HandlerThread:14943 [system_info.py:probe():195] Probing system
2023-04-17 19:45:41,302 INFO    SystemMonitor:14943 [interfaces.py:start():168] Started disk
2023-04-17 19:45:41,306 INFO    SystemMonitor:14943 [interfaces.py:start():168] Started gpuapple
2023-04-17 19:45:41,309 INFO    SystemMonitor:14943 [interfaces.py:start():168] Started memory
2023-04-17 19:45:41,310 DEBUG   HandlerThread:14943 [system_info.py:_probe_git():180] Probing git
2023-04-17 19:45:41,311 INFO    SystemMonitor:14943 [interfaces.py:start():168] Started network
2023-04-17 19:45:41,345 DEBUG   HandlerThread:14943 [system_info.py:_probe_git():188] Probing git done
2023-04-17 19:45:41,346 DEBUG   HandlerThread:14943 [system_info.py:probe():241] Probing system done
2023-04-17 19:45:41,346 DEBUG   HandlerThread:14943 [system_monitor.py:probe():177] {'os': 'macOS-12.6-arm64-arm-64bit', 'python': '3.9.16', 'heartbeatAt': '2023-04-17T17:45:41.302774', 'startedAt': '2023-04-17T17:45:40.696264', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/christoszacharopoulos/projects/dynamic_risk/src/deployment_04.py', 'codePath': 'src/deployment_04.py', 'git': {'remote': 'https://github.com/Christonikos/dynamic_risk.git', 'commit': '764d8a06ce1e62c3378d1d89bcb6e9a7b802923d'}, 'email': 'christonik@gmail.com', 'root': '/Users/christoszacharopoulos/projects/dynamic_risk', 'host': 'Christoss-MacBook-Air-2.local', 'username': 'christoszacharopoulos', 'executable': '/Users/christoszacharopoulos/anaconda3/envs/dynamic_risk/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'total': 228.27386474609375, 'used': 189.02877044677734}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-04-17 19:45:41,347 INFO    HandlerThread:14943 [system_monitor.py:probe():178] Finished collecting system info
2023-04-17 19:45:41,347 INFO    HandlerThread:14943 [system_monitor.py:probe():181] Publishing system info
2023-04-17 19:45:41,347 DEBUG   HandlerThread:14943 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-17 19:45:41,348 DEBUG   HandlerThread:14943 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-17 19:45:41,348 DEBUG   HandlerThread:14943 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-17 19:45:41,825 INFO    Thread-240:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/output.log
2023-04-17 19:45:42,225 INFO    Thread-256:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/wandb-summary.json
2023-04-17 19:45:42,225 INFO    Thread-256:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/conda-environment.yaml
2023-04-17 19:45:42,226 INFO    Thread-256:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/requirements.txt
2023-04-17 19:45:42,249 INFO    SenderThread:14943 [sender.py:send_request_log_artifact():1222] logged artifact deduped_dataframe - {'id': 'QXJ0aWZhY3Q6NDI2NzQ0MjUx', 'digest': '35a6f5419cc20572ffec4247ddec5863', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2NDI3NzAw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDI2NzM3NzUz', 'versionIndex': 7}}, 'version': 'latest'}
2023-04-17 19:45:42,667 DEBUG   HandlerThread:14943 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-17 19:45:42,667 INFO    HandlerThread:14943 [system_monitor.py:probe():183] Finished publishing system info
2023-04-17 19:45:42,668 DEBUG   SenderThread:14943 [sender.py:send():303] send: files
2023-04-17 19:45:42,668 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2023-04-17 19:45:42,671 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: stop_status
2023-04-17 19:45:42,672 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: stop_status
2023-04-17 19:45:42,673 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: partial_history
2023-04-17 19:45:42,675 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: partial_history
2023-04-17 19:45:42,676 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: partial_history
2023-04-17 19:45:42,846 DEBUG   SenderThread:14943 [sender.py:send():303] send: telemetry
2023-04-17 19:45:42,848 DEBUG   SenderThread:14943 [sender.py:send():303] send: history
2023-04-17 19:45:42,848 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:42,849 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:42,849 DEBUG   SenderThread:14943 [sender.py:send():303] send: history
2023-04-17 19:45:42,849 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:42,850 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:42,851 DEBUG   SenderThread:14943 [sender.py:send():303] send: history
2023-04-17 19:45:42,853 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:42,853 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: log_artifact
2023-04-17 19:45:42,853 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:42,855 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: partial_history
2023-04-17 19:45:42,855 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: log_artifact
2023-04-17 19:45:42,857 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: partial_history
2023-04-17 19:45:42,858 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: partial_history
2023-04-17 19:45:43,230 INFO    Thread-256:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/wandb-summary.json
2023-04-17 19:45:43,230 INFO    Thread-256:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/conda-environment.yaml
2023-04-17 19:45:43,230 INFO    Thread-256:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/wandb-metadata.json
2023-04-17 19:45:43,230 INFO    Thread-256:14943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/output.log
2023-04-17 19:45:43,297 INFO    Thread-259:14943 [upload_job.py:push():143] Uploaded file /var/folders/nm/0bj88r1s27zgjf_kjcfv1gqh0000gn/T/tmp_5ahkdp4wandb/124roqre-wandb-metadata.json
2023-04-17 19:45:43,829 INFO    Thread-240:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194531-1uu97u5f/files/output.log
2023-04-17 19:45:43,856 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: poll_exit
2023-04-17 19:45:44,042 INFO    Thread-263:14943 [upload_job.py:push():98] Skipped uploading /Users/christoszacharopoulos/.cache/wandb/artifacts/obj/md5/c9/ff05f03602e8f3f85d42f895094e5a
2023-04-17 19:45:44,042 INFO    Thread-262:14943 [upload_job.py:push():98] Skipped uploading /Users/christoszacharopoulos/.cache/wandb/artifacts/obj/md5/b7/9e17bf1df5a150924a4be6440a8b86
2023-04-17 19:45:44,347 INFO    Thread-261:14943 [upload_job.py:push():101] Uploaded file /Users/christoszacharopoulos/.cache/wandb/artifacts/obj/md5/0b/3b574a877da214c6e2765119b7a6fc
2023-04-17 19:45:45,238 INFO    Thread-256:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/output.log
2023-04-17 19:45:45,398 INFO    SenderThread:14943 [sender.py:send_request_log_artifact():1222] logged artifact deployed_files - {'id': 'QXJ0aWZhY3Q6NDI2NzQ0MzA5', 'digest': '30f65393e1b1d27995c8da362cf326df', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYxMjA3NTgw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDI2NzM3Nzc5', 'versionIndex': 3}}, 'version': 'latest'}
2023-04-17 19:45:45,399 DEBUG   SenderThread:14943 [sender.py:send():303] send: history
2023-04-17 19:45:45,399 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:45,400 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:45,401 DEBUG   SenderThread:14943 [sender.py:send():303] send: history
2023-04-17 19:45:45,401 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:45,401 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:45,402 DEBUG   SenderThread:14943 [sender.py:send():303] send: history
2023-04-17 19:45:45,402 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:45,402 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:45,402 DEBUG   SenderThread:14943 [sender.py:send():303] send: telemetry
2023-04-17 19:45:45,402 DEBUG   SenderThread:14943 [sender.py:send():303] send: exit
2023-04-17 19:45:45,403 INFO    SenderThread:14943 [sender.py:send_exit():442] handling exit code: 0
2023-04-17 19:45:45,403 INFO    SenderThread:14943 [sender.py:send_exit():444] handling runtime: 1
2023-04-17 19:45:45,403 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:45,403 INFO    SenderThread:14943 [sender.py:send_exit():450] send defer
2023-04-17 19:45:45,403 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: poll_exit
2023-04-17 19:45:45,403 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:45,404 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 0
2023-04-17 19:45:45,404 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:45,404 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 0
2023-04-17 19:45:45,404 INFO    SenderThread:14943 [sender.py:transition_state():463] send defer: 1
2023-04-17 19:45:45,405 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:45,405 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 1
2023-04-17 19:45:45,405 INFO    HandlerThread:14943 [system_monitor.py:finish():160] Stopping system monitor
2023-04-17 19:45:45,424 DEBUG   SystemMonitor:14943 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-04-17 19:45:45,424 DEBUG   SystemMonitor:14943 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-04-17 19:45:45,425 INFO    HandlerThread:14943 [interfaces.py:finish():173] Joined cpu
2023-04-17 19:45:45,425 DEBUG   SystemMonitor:14943 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-04-17 19:45:45,425 INFO    HandlerThread:14943 [interfaces.py:finish():173] Joined disk
2023-04-17 19:45:45,425 INFO    HandlerThread:14943 [interfaces.py:finish():173] Joined gpuapple
2023-04-17 19:45:45,426 INFO    HandlerThread:14943 [interfaces.py:finish():173] Joined memory
2023-04-17 19:45:45,426 INFO    HandlerThread:14943 [interfaces.py:finish():173] Joined network
2023-04-17 19:45:45,426 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:45,426 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 1
2023-04-17 19:45:45,426 INFO    SenderThread:14943 [sender.py:transition_state():463] send defer: 2
2023-04-17 19:45:45,426 DEBUG   SenderThread:14943 [sender.py:send():303] send: telemetry
2023-04-17 19:45:45,426 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:45,427 DEBUG   SenderThread:14943 [sender.py:send():303] send: stats
2023-04-17 19:45:45,427 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 2
2023-04-17 19:45:45,427 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:45,427 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 2
2023-04-17 19:45:45,427 INFO    SenderThread:14943 [sender.py:transition_state():463] send defer: 3
2023-04-17 19:45:45,427 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:45,428 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 3
2023-04-17 19:45:45,428 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:45,428 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 3
2023-04-17 19:45:45,428 INFO    SenderThread:14943 [sender.py:transition_state():463] send defer: 4
2023-04-17 19:45:45,428 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:45,428 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 4
2023-04-17 19:45:45,428 DEBUG   SenderThread:14943 [sender.py:send():303] send: summary
2023-04-17 19:45:45,429 INFO    SenderThread:14943 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-04-17 19:45:45,429 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:45,429 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 4
2023-04-17 19:45:45,429 INFO    SenderThread:14943 [sender.py:transition_state():463] send defer: 5
2023-04-17 19:45:45,429 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:45,429 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 5
2023-04-17 19:45:45,429 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:45,430 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 5
2023-04-17 19:45:45,636 INFO    SenderThread:14943 [sender.py:transition_state():463] send defer: 6
2023-04-17 19:45:45,636 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:45,636 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 6
2023-04-17 19:45:45,637 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:45,637 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 6
2023-04-17 19:45:46,244 INFO    Thread-256:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/wandb-summary.json
2023-04-17 19:45:46,245 INFO    Thread-256:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/config.yaml
2023-04-17 19:45:46,748 DEBUG   SenderThread:14943 [sender.py:send():303] send: stats
2023-04-17 19:45:46,856 INFO    SenderThread:14943 [sender.py:transition_state():463] send defer: 7
2023-04-17 19:45:46,857 DEBUG   HandlerThread:14943 [handler.py:handle_request():139] handle_request: defer
2023-04-17 19:45:46,858 INFO    HandlerThread:14943 [handler.py:handle_request_defer():162] handle defer: 7
2023-04-17 19:45:46,858 DEBUG   SenderThread:14943 [sender.py:send_request():317] send_request: defer
2023-04-17 19:45:46,859 INFO    SenderThread:14943 [sender.py:send_request_defer():459] handle sender defer: 7
2023-04-17 19:45:46,859 INFO    SenderThread:14943 [dir_watcher.py:finish():362] shutting down directory watcher
2023-04-17 19:45:47,063 DEBUG   SenderThread:14943 [sender.py:send():303] send: stats
2023-04-17 19:45:47,250 INFO    SenderThread:14943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/output.log
2023-04-17 19:45:47,251 INFO    SenderThread:14943 [dir_watcher.py:finish():392] scan: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files
2023-04-17 19:45:47,252 INFO    SenderThread:14943 [dir_watcher.py:finish():406] scan save: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/requirements.txt requirements.txt
2023-04-17 19:45:47,252 INFO    SenderThread:14943 [dir_watcher.py:finish():406] scan save: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/output.log output.log
2023-04-17 19:45:47,256 INFO    SenderThread:14943 [dir_watcher.py:finish():406] scan save: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/config.yaml config.yaml
2023-04-17 19:45:47,259 INFO    SenderThread:14943 [dir_watcher.py:finish():406] scan save: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/wandb-summary.json wandb-summary.json
2023-04-17 19:45:47,262 INFO    SenderThread:14943 [dir_watcher.py:finish():406] scan save: /Users/christoszacharopoulos/projects/dynamic_risk/src/wandb/run-20230417_194540-14ew2vab/files/conda-environment.yaml conda-environment.yaml
